date,time,seconds,state,sensor_name,thing_name,thing_ip
06/17/24,18:57,1718668623.9197657,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/18/24,13:19,1718734794.8462696,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/18/24,13:19,1718734795.4845529,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/18/24,13:20,1718734804.8657897,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/18/24,13:20,1718734805.4972355,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/18/24,15:20,1718742057.3009288,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/18/24,15:20,1718742057.4966257,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/18/24,15:23,1718742185.4518309,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/18/24,15:23,1718742185.6491013,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/20/24,16:47,1718920077.201821,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/20/24,16:47,1718920078.2658813,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/20/24,16:48,1718920114.3102858,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/20/24,16:48,1718920115.2532144,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/20/24,18:35,1718926517.749739,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/20/24,18:35,1718926518.3219638,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/20/24,18:35,1718926524.330001,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/20/24,18:35,1718926525.7604363,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/21/24,17:45,1719009954.5361,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/21/24,18:12,1719011576.359315,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/21/24,18:13,1719011580.3650267,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/21/24,18:13,1719011606.3955398,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/24/24,12:10,1719249058.3430414,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/24/24,12:10,1719249059.6158917,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/24/24,15:41,1719261710.3351722,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/24/24,15:41,1719261710.4562204,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/24/24,18:26,1719271563.2849686,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/24/24,18:26,1719271564.096866,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/24/24,18:26,1719271569.2927637,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/24/24,18:26,1719271570.1050577,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/25/24,17:01,1719352881.1654718,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/25/24,17:01,1719352881.26722,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/25/24,18:30,1719358255.1612067,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/25/24,18:30,1719358255.5768995,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,09:27,1719412069.0686166,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,09:27,1719412069.2021272,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,09:27,1719412073.0743463,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,09:27,1719412073.2080164,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,12:01,1719421274.064254,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,12:01,1719421275.3386395,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,12:01,1719421279.3449686,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,12:01,1719421280.073196,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,13:43,1719427405.3534718,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,13:43,1719427406.166603,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,13:43,1719427412.1744916,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,13:43,1719427413.3642335,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,14:15,1719429324.30498,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,14:15,1719429325.6173985,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,14:16,1719429368.354069,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,14:16,1719429369.670544,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,14:16,1719429375.677493,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,14:16,1719429376.364236,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,16:03,1719435817.3175895,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,16:03,1719435817.5248797,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,18:22,1719444176.869108,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,18:22,1719444177.1551363,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,18:23,1719444206.9025664,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/26/24,18:23,1719444207.192069,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/27/24,18:35,1719531311.683561,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/27/24,18:35,1719531311.93778,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/27/24,19:13,1719533602.2030802,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/27/24,19:13,1719533602.6225927,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,08:12,1719580371.2657545,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,08:12,1719580371.9084604,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,09:39,1719585581.394489,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,09:39,1719585581.6483753,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,12:07,1719594427.4002326,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,12:07,1719594427.728606,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,12:09,1719594577.5667222,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,12:09,1719594577.9026992,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,14:16,1719602207.9729578,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,14:16,1719602208.7948823,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,14:17,1719602248.018919,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,14:17,1719602250.022339,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,14:17,1719602254.0277526,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,14:17,1719602254.8514364,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:13,1719605632.7938929,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:13,1719605633.766368,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:13,1719605637.772112,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:13,1719605638.802246,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:17,1719605833.9960113,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:17,1719605835.0295875,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:17,1719605838.0017018,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:17,1719605839.0354466,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:42,1719607320.7798157,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:42,1719607321.637479,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:42,1719607326.7879367,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:42,1719607327.6452632,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:52,1719607929.4812558,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:52,1719607930.3100655,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:52,1719607942.3240182,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:52,1719607943.4992268,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:57,1719608222.6360266,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:57,1719608223.837257,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:57,1719608229.8450289,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:57,1719608230.6466422,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:57,1719608242.66144,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:57,1719608243.8626466,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:57,1719608246.6671853,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,15:57,1719608247.8683507,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,16:25,1719609957.8675518,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,16:25,1719609958.557179,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,16:25,1719609959.871385,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,16:26,1719609960.5604846,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,16:38,1719610701.3773084,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,16:38,1719610702.74976,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,16:39,1719610740.7946515,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,16:39,1719610741.4227242,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,19:10,1719619815.3278496,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,19:10,1719619815.3921812,1.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,19:10,1719619823.3374417,0.0,Door Sensor,Back Door Pi,192.168.86.151
06/28/24,19:10,1719619823.402282,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/01/24,09:11,1719843104.736449,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/01/24,09:11,1719843104.8496015,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/01/24,09:11,1719843110.7450166,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/01/24,09:11,1719843110.8577795,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,13:31,1719945096.8027065,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,13:31,1719945097.3049333,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,13:31,1719945102.815904,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,13:31,1719945103.3131726,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:49,1719964173.7141612,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:49,1719964173.861023,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:49,1719964197.7423916,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:49,1719964197.8890803,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:50,1719964203.750619,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:50,1719964203.8969252,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:50,1719964211.7598207,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:50,1719964211.9070432,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:50,1719964215.7656868,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:50,1719964215.912637,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:50,1719964219.7715137,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:50,1719964219.9187455,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:50,1719964221.7748876,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:50,1719964221.922115,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:50,1719964225.7808163,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/02/24,18:50,1719964225.92784,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/03/24,09:58,1720018722.531204,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/03/24,09:58,1720018723.8246894,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/03/24,09:58,1720018733.837453,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/03/24,09:58,1720018734.5450158,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/05/24,14:24,1720207462.956474,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/05/24,14:24,1720207462.9885318,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/05/24,15:37,1720211853.894824,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/05/24,15:37,1720211854.3271685,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/08/24,09:04,1720447447.5792675,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/08/24,09:04,1720447448.2724116,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/08/24,13:02,1720461745.9426956,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/08/24,13:02,1720461746.1398244,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/08/24,17:38,1720478307.551394,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/08/24,17:38,1720478308.241761,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/08/24,17:39,1720478384.3272004,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/08/24,17:39,1720478385.642795,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/08/24,18:07,1720480041.5695102,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/08/24,18:07,1720480042.1908262,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/08/24,18:07,1720480063.595021,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/08/24,18:07,1720480064.2169275,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/09/24,11:21,1720542062.5616295,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/09/24,11:21,1720542063.0947287,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/09/24,11:21,1720542068.569882,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/09/24,11:21,1720542069.1026287,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/09/24,12:04,1720544647.6020358,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/09/24,12:04,1720544647.9650311,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/09/24,12:04,1720544675.6364107,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/09/24,12:04,1720544675.9978464,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/09/24,18:22,1720567329.1209338,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/09/24,18:22,1720567330.2367432,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/09/24,18:22,1720567337.1313777,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/09/24,18:22,1720567338.2472746,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/10/24,14:28,1720639705.657935,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/10/24,14:28,1720639709.669799,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/10/24,14:28,1720639711.6731386,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/10/24,16:04,1720645476.12768,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/10/24,16:04,1720645490.1435375,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/10/24,16:04,1720645494.1491373,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/10/24,16:04,1720645498.1546884,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/10/24,16:44,1720647872.8298137,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/11/24,18:14,1720739694.4353828,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/11/24,18:14,1720739695.080043,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/11/24,18:14,1720739698.4422257,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/11/24,18:14,1720739699.086341,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/11/24,18:15,1720739703.0921304,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/11/24,18:15,1720739704.4501407,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/11/24,18:15,1720739708.4558456,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/11/24,18:15,1720739709.1003325,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/12/24,13:38,1720809535.0337448,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/12/24,13:38,1720809536.1753273,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/12/24,13:39,1720809542.183981,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/12/24,13:39,1720809543.0490675,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/12/24,14:22,1720812121.2016857,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/12/24,14:22,1720812121.8991911,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/12/24,14:22,1720812123.9024973,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/12/24,14:22,1720812125.207469,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/12/24,18:08,1720825718.8110423,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/12/24,18:08,1720825718.9392743,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/12/24,18:13,1720826015.1378818,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/12/24,18:13,1720826015.2832656,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:30,1721075404.437097,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:30,1721075404.8493302,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:30,1721075426.4649172,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:30,1721075426.8737955,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:39,1721075979.4883351,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:39,1721075981.1189797,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:39,1721075985.1247146,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:39,1721075985.496194,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:41,1721076079.2291553,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:41,1721076079.6019113,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:41,1721076083.2349253,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:41,1721076083.607514,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:54,1721076886.1540265,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:54,1721076886.500518,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:54,1721076894.1646004,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,15:54,1721076894.5129826,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,16:01,1721077282.62296,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,16:01,1721077282.940352,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,16:01,1721077288.6311452,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/15/24,16:01,1721077288.948174,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,09:14,1721139246.4492686,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,09:14,1721139246.9270406,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,09:14,1721139252.9332306,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,09:14,1721139254.4592164,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,12:03,1721149424.0672133,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,12:03,1721149424.1685336,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,12:03,1721149438.083895,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,12:04,1721149440.0872686,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,12:04,1721149484.1368153,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,12:04,1721149484.2393842,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,12:04,1721149488.142177,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,12:04,1721149488.2451763,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,12:05,1721149512.169161,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,12:05,1721149512.2742395,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,15:53,1721163209.2269032,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,15:53,1721163210.1257555,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,15:53,1721163215.2346745,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,15:53,1721163216.1340008,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,15:53,1721163217.236945,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,15:53,1721163219.240164,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,15:57,1721163461.507481,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,15:57,1721163462.4164343,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,15:58,1721163486.4461842,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,15:58,1721163487.539113,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,17:41,1721169688.3215806,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,17:41,1721169689.639319,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,19:26,1721176010.9988732,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,19:26,1721176011.2640789,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,19:26,1721176015.004462,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/16/24,19:26,1721176017.0069332,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/17/24,09:52,1721227956.272031,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/17/24,09:52,1721227957.308457,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/17/24,09:52,1721227966.2845488,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/17/24,09:52,1721227967.3214,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/17/24,13:40,1721241601.13842,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/17/24,13:40,1721241601.2636766,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/17/24,13:40,1721241605.1442585,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/17/24,13:40,1721241605.2690666,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,09:45,1721313918.6260798,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,09:45,1721313919.0516305,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,09:45,1721313936.6459682,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,09:45,1721313937.0741963,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,13:47,1721328423.8817534,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,13:47,1721328424.586921,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,13:47,1721328453.9180784,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,13:47,1721328454.6215117,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,14:37,1721331451.890485,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,14:37,1721331453.4093423,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,14:37,1721331461.4196212,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,14:37,1721331461.9029288,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,14:57,1721332624.757274,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,14:57,1721332625.1984978,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,14:57,1721332640.7756622,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,14:57,1721332641.2149518,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:02,1721332975.574815,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:02,1721332977.1641195,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:05,1721333151.7638943,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:05,1721333153.3677158,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333171.386918,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333171.785972,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333185.40442,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333185.8028884,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333195.4168837,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333195.8135746,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333199.4226506,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333199.8191416,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333201.4261591,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333201.8224208,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333203.429618,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333203.825718,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333205.433081,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333205.828951,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333209.4389813,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:06,1721333209.834487,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:07,1721333245.8759403,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:07,1721333247.48315,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:20,1721334010.3668852,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:20,1721334010.7204845,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:26,1721334396.8176346,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:26,1721334397.1481802,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:26,1721334402.8258188,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/18/24,15:26,1721334403.1559017,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/19/24,14:38,1721417927.6309104,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/19/24,14:38,1721417928.7706196,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/19/24,14:38,1721417934.778712,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/19/24,14:38,1721417935.6404536,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/20/24,13:30,1721500244.3064675,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/20/24,13:31,1721500262.3280776,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/20/24,13:32,1721500322.3956163,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/20/24,13:32,1721500336.4127102,0.0,Door Sensor,Back Door Pi,192.168.86.151
