datetime,state,anomaly
8/26/2024 18:00,0,1
8/27/2024 10:00,0,1
8/27/2024 12:00,0,1
8/27/2024 14:00,0,1
8/27/2024 16:00,0,1
8/27/2024 18:00,0,1
8/28/2024 10:00,0,1
8/28/2024 12:00,4,1
8/28/2024 14:00,0,1
8/28/2024 16:00,5,1
8/28/2024 18:00,0,1
8/29/2024 10:00,0,1
8/29/2024 12:00,4,1
8/29/2024 14:00,0,1
8/29/2024 16:00,0,1
8/29/2024 18:00,0,1
8/30/2024 10:00,0,1
8/30/2024 12:00,48,-1
8/30/2024 14:00,14,1
8/30/2024 16:00,0,1
8/30/2024 18:00,0,1
8/31/2024 10:00,0,1
8/31/2024 12:00,0,1
8/31/2024 14:00,0,1
8/31/2024 16:00,0,1
8/31/2024 18:00,0,1
9/1/2024 10:00,0,1
9/1/2024 12:00,0,1
9/1/2024 14:00,0,1
9/1/2024 16:00,0,1
9/1/2024 18:00,0,1
9/2/2024 10:00,0,1
9/2/2024 12:00,0,1
9/2/2024 14:00,0,1
9/2/2024 16:00,0,1
9/2/2024 18:00,0,1
9/3/2024 10:00,0,1
9/3/2024 12:00,9,1
9/3/2024 14:00,6,1
9/3/2024 16:00,51,-1
9/3/2024 18:00,73,-1
9/4/2024 10:00,0,1
9/4/2024 12:00,6,1
9/4/2024 14:00,0,1
9/4/2024 16:00,0,1
9/4/2024 18:00,0,1
9/5/2024 10:00,0,1
9/5/2024 12:00,6,1
9/5/2024 14:00,0,1
9/5/2024 16:00,0,1
9/5/2024 18:00,0,1
9/6/2024 10:00,0,1
9/6/2024 12:00,4,1
9/6/2024 14:00,0,1
9/6/2024 16:00,0,1
9/6/2024 18:00,0,1
9/7/2024 10:00,9,1
9/7/2024 12:00,7,1
9/7/2024 14:00,0,1
9/7/2024 16:00,0,1
9/7/2024 18:00,0,1
9/8/2024 10:00,0,1
9/8/2024 12:00,0,1
9/8/2024 14:00,0,1
9/8/2024 16:00,0,1
9/8/2024 18:00,0,1
9/9/2024 10:00,0,1
9/9/2024 12:00,0,1
9/9/2024 14:00,0,1
9/9/2024 16:00,6,1
9/9/2024 18:00,17,-1
9/10/2024 10:00,18,-1
9/10/2024 12:00,22,-1
9/10/2024 14:00,21,-1
9/10/2024 16:00,14,1
9/10/2024 18:00,19,-1
9/11/2024 10:00,15,-1
9/11/2024 12:00,23,-1
9/11/2024 14:00,17,-1
9/11/2024 16:00,15,-1
9/11/2024 18:00,12,1
9/12/2024 10:00,22,-1
9/12/2024 12:00,29,-1
9/12/2024 14:00,31,-1
9/12/2024 16:00,19,-1
9/12/2024 18:00,30,-1
9/13/2024 10:00,13,1
9/13/2024 12:00,28,-1
9/13/2024 14:00,16,-1
9/13/2024 16:00,10,1
9/13/2024 18:00,17,-1
9/14/2024 10:00,15,-1
9/14/2024 12:00,10,1
9/14/2024 14:00,16,-1
9/14/2024 16:00,12,1
9/14/2024 18:00,14,1
9/15/2024 10:00,13,1
9/15/2024 12:00,10,1
9/15/2024 14:00,14,1
9/15/2024 16:00,12,1
9/15/2024 18:00,412,-1
9/16/2024 10:00,0,1
9/16/2024 12:00,10,1
9/16/2024 14:00,75,-1
9/16/2024 16:00,36,1
9/16/2024 18:00,308,-1
9/17/2024 10:00,0,1
9/17/2024 12:00,8,1
9/17/2024 14:00,0,1
9/17/2024 16:00,0,1
9/17/2024 18:00,0,1
9/18/2024 10:00,0,1
9/18/2024 12:00,8,1
9/18/2024 14:00,0,1
9/18/2024 16:00,101,-1
9/18/2024 18:00,174,-1
9/19/2024 10:00,0,1
9/19/2024 12:00,0,1
9/19/2024 14:00,8,1
9/19/2024 16:00,24,-1
9/19/2024 18:00,100,-1
9/20/2024 10:00,0,1
9/20/2024 12:00,0,1
9/20/2024 14:00,13,1
9/20/2024 16:00,0,1
9/20/2024 18:00,0,1
9/21/2024 10:00,0,1
9/21/2024 12:00,0,1
9/21/2024 14:00,0,1
9/21/2024 16:00,0,1
9/21/2024 18:00,0,1
9/22/2024 10:00,0,1
9/22/2024 12:00,0,1
9/22/2024 14:00,0,1
9/22/2024 16:00,0,1
9/22/2024 18:00,0,1
9/23/2024 10:00,0,1
9/23/2024 12:00,0,1
9/23/2024 14:00,0,1
9/23/2024 16:00,0,1
9/23/2024 18:00,0,1
9/24/2024 10:00,0,1
9/24/2024 12:00,0,1
9/24/2024 14:00,7,1
9/24/2024 16:00,0,1
9/24/2024 18:00,0,1
9/25/2024 10:00,0,1
9/25/2024 12:00,0,1
9/25/2024 14:00,8,1
9/25/2024 16:00,0,1
9/25/2024 18:00,0,1
9/26/2024 10:00,0,1
9/26/2024 12:00,7,1
9/26/2024 14:00,0,1
9/26/2024 16:00,0,1
9/26/2024 18:00,0,1
9/27/2024 10:00,0,1
9/27/2024 12:00,0,1
9/27/2024 14:00,7,1
9/27/2024 16:00,1,-1
9/27/2024 18:00,0,1
9/28/2024 10:00,0,1
9/28/2024 12:00,0,1
9/28/2024 14:00,0,1
9/28/2024 16:00,0,1
9/28/2024 18:00,0,1
9/29/2024 10:00,0,1
9/29/2024 12:00,0,1
9/29/2024 14:00,0,1
9/29/2024 16:00,0,1
9/29/2024 18:00,0,1
9/30/2024 10:00,0,1
9/30/2024 12:00,9,1
9/30/2024 14:00,0,1
9/30/2024 16:00,0,1
9/30/2024 18:00,0,1
10/1/2024 10:00,0,1
10/1/2024 12:00,0,1
10/1/2024 14:00,5,1
10/1/2024 16:00,141,-1
10/1/2024 18:00,194,-1
