datetime,state,anomaly,scaled_states
2024-09-01 18:00:00,0.0,1,-0.46265630989511897
2024-09-02 00:00:00,0.0,1,-0.46265630989511897
2024-09-02 06:00:00,0.0,1,-0.46265630989511897
2024-09-02 12:00:00,0.0,1,-0.46265630989511897
2024-09-02 18:00:00,0.0,1,-0.46265630989511897
2024-09-03 00:00:00,0.0,1,-0.46265630989511897
2024-09-03 06:00:00,0.0,1,-0.46265630989511897
2024-09-03 12:00:00,66.0,1,0.16433824733803853
2024-09-03 18:00:00,73.0,1,0.23083767007488856
2024-09-04 00:00:00,0.0,1,-0.46265630989511897
2024-09-04 06:00:00,0.0,1,-0.46265630989511897
2024-09-04 12:00:00,6.0,1,-0.40565680469210463
2024-09-05 00:00:00,0.0,1,-0.46265630989511897
2024-09-05 06:00:00,0.0,1,-0.46265630989511897
2024-09-05 12:00:00,6.0,1,-0.40565680469210463
2024-09-05 18:00:00,0.0,1,-0.46265630989511897
2024-09-06 00:00:00,1.0,1,-0.45315639236128324
2024-09-06 06:00:00,0.0,1,-0.46265630989511897
2024-09-06 12:00:00,4.0,1,-0.4246566397597761
2024-09-07 00:00:00,48.0,1,-0.006660268271004416
2024-09-07 06:00:00,51.0,1,0.021839484330502743
2024-09-07 12:00:00,7.0,1,-0.3961568871582689
2024-09-07 18:00:00,0.0,1,-0.46265630989511897
2024-09-08 00:00:00,0.0,1,-0.46265630989511897
2024-09-08 06:00:00,0.0,1,-0.46265630989511897
2024-09-08 12:00:00,0.0,1,-0.46265630989511897
2024-09-08 18:00:00,0.0,1,-0.46265630989511897
2024-09-09 00:00:00,0.0,1,-0.46265630989511897
2024-09-09 06:00:00,0.0,1,-0.46265630989511897
2024-09-09 12:00:00,6.0,1,-0.40565680469210463
2024-09-09 18:00:00,48.0,1,-0.006660268271004416
2024-09-10 00:00:00,39.0,1,-0.0921595260755259
2024-09-10 06:00:00,51.0,1,0.021839484330502743
2024-09-10 12:00:00,57.0,1,0.07883898953351706
2024-09-10 18:00:00,44.0,1,-0.04465993840634729
2024-09-11 00:00:00,39.0,1,-0.0921595260755259
2024-09-11 06:00:00,36.0,1,-0.12065927867703305
2024-09-11 12:00:00,55.0,1,0.05983915446584562
2024-09-12 00:00:00,96.0,1,0.4493357733531101
2024-09-12 06:00:00,82.0,1,0.31633692787941003
2024-09-12 12:00:00,79.0,1,0.28783717527790287
2024-09-12 18:00:00,95.0,1,0.43983585581927437
2024-09-13 00:00:00,41.0,1,-0.07315969100785445
2024-09-13 06:00:00,49.0,1,0.002839649262831303
2024-09-13 12:00:00,54.0,1,0.0503392369320099
2024-09-14 00:00:00,38.0,1,-0.1016594436093616
2024-09-14 06:00:00,39.0,1,-0.0921595260755259
2024-09-14 12:00:00,38.0,1,-0.1016594436093616
2024-09-14 18:00:00,41.0,1,-0.07315969100785445
2024-09-15 00:00:00,48.0,1,-0.006660268271004416
2024-09-15 06:00:00,37.0,1,-0.11115936114319733
2024-09-15 12:00:00,36.0,1,-0.12065927867703305
2024-09-16 00:00:00,0.0,1,-0.46265630989511897
2024-09-16 06:00:00,1.0,1,-0.45315639236128324
2024-09-16 12:00:00,121.0,1,0.686833711699003
2024-09-17 00:00:00,0.0,1,-0.46265630989511897
2024-09-17 06:00:00,0.0,1,-0.46265630989511897
2024-09-17 12:00:00,8.0,1,-0.3866569696244332
2024-09-17 18:00:00,37.0,1,-0.11115936114319733
2024-09-18 00:00:00,0.0,1,-0.46265630989511897
2024-09-18 06:00:00,0.0,1,-0.46265630989511897
2024-09-18 12:00:00,109.0,1,0.5728347012929744
2024-09-18 18:00:00,174.0,1,1.1903293409922961
2024-09-19 00:00:00,0.0,1,-0.46265630989511897
2024-09-19 06:00:00,0.0,1,-0.46265630989511897
